hunk_id,group,path,old_start,old_count,new_start,new_count,claim,evidence,disposition,legacy_review,az_review
Gems/ImGui/Code/Source/LYCommonMenu/ImGuiLYEntityOutliner.h#1,consumers,Gems/ImGui/Code/Source/LYCommonMenu/ImGuiLYEntityOutliner.h,9,0,10,1,Use an equivalent AZ/AZStd contract or remove a proven dead dependency.,See CryCommonMigrationValidation.md and category tests.,accept,pending frozen-SHA signoff,pending frozen-SHA signoff
Gems/InAppPurchases/Code/CMakeLists.txt#1,build dependencies,Gems/InAppPurchases/Code/CMakeLists.txt,26,1,25,0,Remove only dependencies proven unused by no-unity compilation.,See CryCommonMigrationValidation.md and category tests.,accept,pending frozen-SHA signoff,pending frozen-SHA signoff
Gems/InAppPurchases/Code/Source/InAppPurchasesModule.h#1,consumers,Gems/InAppPurchases/Code/Source/InAppPurchasesModule.h,12,1,11,0,Use an equivalent AZ/AZStd contract or remove a proven dead dependency.,See CryCommonMigrationValidation.md and category tests.,accept,pending frozen-SHA signoff,pending frozen-SHA signoff
Gems/LmbrCentral/Code/Source/Asset/AssetSystemDebugComponent.cpp#1,consumers,Gems/LmbrCentral/Code/Source/Asset/AssetSystemDebugComponent.cpp,76,1,76,1,Use an equivalent AZ/AZStd contract or remove a proven dead dependency.,See CryCommonMigrationValidation.md and category tests.,accept,pending frozen-SHA signoff,pending frozen-SHA signoff
Gems/LmbrCentral/Code/Source/Audio/AudioAreaEnvironmentComponent.cpp#1,consumers,Gems/LmbrCentral/Code/Source/Audio/AudioAreaEnvironmentComponent.cpp,24,1,23,0,Use an equivalent AZ/AZStd contract or remove a proven dead dependency.,See CryCommonMigrationValidation.md and category tests.,accept,pending frozen-SHA signoff,pending frozen-SHA signoff
Gems/LmbrCentral/Code/Source/Audio/AudioEnvironmentComponent.cpp#1,consumers,Gems/LmbrCentral/Code/Source/Audio/AudioEnvironmentComponent.cpp,11,1,10,0,Use an equivalent AZ/AZStd contract or remove a proven dead dependency.,See CryCommonMigrationValidation.md and category tests.,accept,pending frozen-SHA signoff,pending frozen-SHA signoff
Gems/LmbrCentral/Code/Source/Audio/AudioListenerComponent.cpp#1,consumers,Gems/LmbrCentral/Code/Source/Audio/AudioListenerComponent.cpp,18,1,17,0,Use an equivalent AZ/AZStd contract or remove a proven dead dependency.,See CryCommonMigrationValidation.md and category tests.,accept,pending frozen-SHA signoff,pending frozen-SHA signoff
Gems/LmbrCentral/Code/Source/Audio/AudioListenerComponent.cpp#2,consumers,Gems/LmbrCentral/Code/Source/Audio/AudioListenerComponent.cpp,20,1,18,0,Use an equivalent AZ/AZStd contract or remove a proven dead dependency.,See CryCommonMigrationValidation.md and category tests.,accept,pending frozen-SHA signoff,pending frozen-SHA signoff
Gems/LmbrCentral/Code/Source/Audio/AudioListenerComponent.cpp#3,consumers,Gems/LmbrCentral/Code/Source/Audio/AudioListenerComponent.cpp,89,1,87,1,Use an equivalent AZ/AZStd contract or remove a proven dead dependency.,See CryCommonMigrationValidation.md and category tests.,accept,pending frozen-SHA signoff,pending frozen-SHA signoff
Gems/LmbrCentral/Code/Source/Audio/AudioPreloadComponent.cpp#1,consumers,Gems/LmbrCentral/Code/Source/Audio/AudioPreloadComponent.cpp,11,1,10,0,Use an equivalent AZ/AZStd contract or remove a proven dead dependency.,See CryCommonMigrationValidation.md and category tests.,accept,pending frozen-SHA signoff,pending frozen-SHA signoff
Gems/LmbrCentral/Code/Source/Audio/AudioProxyComponent.cpp#1,consumers,Gems/LmbrCentral/Code/Source/Audio/AudioProxyComponent.cpp,11,2,10,0,Use an equivalent AZ/AZStd contract or remove a proven dead dependency.,See CryCommonMigrationValidation.md and category tests.,accept,pending frozen-SHA signoff,pending frozen-SHA signoff
Gems/LmbrCentral/Code/Source/Audio/AudioRtpcComponent.cpp#1,consumers,Gems/LmbrCentral/Code/Source/Audio/AudioRtpcComponent.cpp,11,1,10,0,Use an equivalent AZ/AZStd contract or remove a proven dead dependency.,See CryCommonMigrationValidation.md and category tests.,accept,pending frozen-SHA signoff,pending frozen-SHA signoff
Gems/LmbrCentral/Code/Source/Audio/AudioSwitchComponent.cpp#1,consumers,Gems/LmbrCentral/Code/Source/Audio/AudioSwitchComponent.cpp,11,1,10,0,Use an equivalent AZ/AZStd contract or remove a proven dead dependency.,See CryCommonMigrationValidation.md and category tests.,accept,pending frozen-SHA signoff,pending frozen-SHA signoff
Gems/LmbrCentral/Code/Source/Audio/AudioTriggerComponent.cpp#1,consumers,Gems/LmbrCentral/Code/Source/Audio/AudioTriggerComponent.cpp,15,1,14,0,Use an equivalent AZ/AZStd contract or remove a proven dead dependency.,See CryCommonMigrationValidation.md and category tests.,accept,pending frozen-SHA signoff,pending frozen-SHA signoff
Gems/LmbrCentral/Code/Source/Builders/BenchmarkAssetBuilder/BenchmarkAssetBuilderWorker.cpp#1,consumers,Gems/LmbrCentral/Code/Source/Builders/BenchmarkAssetBuilder/BenchmarkAssetBuilderWorker.cpp,19,1,18,0,Use an equivalent AZ/AZStd contract or remove a proven dead dependency.,See CryCommonMigrationValidation.md and category tests.,accept,pending frozen-SHA signoff,pending frozen-SHA signoff
Gems/LmbrCentral/Code/Source/Shape/CapsuleShape.cpp#1,consumers,Gems/LmbrCentral/Code/Source/Shape/CapsuleShape.cpp,17,1,16,0,Use an equivalent AZ/AZStd contract or remove a proven dead dependency.,See CryCommonMigrationValidation.md and category tests.,accept,pending frozen-SHA signoff,pending frozen-SHA signoff
Gems/LmbrCentral/Code/Source/Shape/EditorSplineComponent.cpp#1,consumers,Gems/LmbrCentral/Code/Source/Shape/EditorSplineComponent.cpp,22,1,21,0,Use an equivalent AZ/AZStd contract or remove a proven dead dependency.,See CryCommonMigrationValidation.md and category tests.,accept,pending frozen-SHA signoff,pending frozen-SHA signoff
Gems/LmbrCentral/Code/Source/Shape/EditorTubeShapeComponent.cpp#1,consumers,Gems/LmbrCentral/Code/Source/Shape/EditorTubeShapeComponent.cpp,20,1,19,0,Use an equivalent AZ/AZStd contract or remove a proven dead dependency.,See CryCommonMigrationValidation.md and category tests.,accept,pending frozen-SHA signoff,pending frozen-SHA signoff
Gems/LmbrCentral/Code/Source/Shape/PolygonPrismShape.cpp#1,consumers,Gems/LmbrCentral/Code/Source/Shape/PolygonPrismShape.cpp,18,1,17,0,Use an equivalent AZ/AZStd contract or remove a proven dead dependency.,See CryCommonMigrationValidation.md and category tests.,accept,pending frozen-SHA signoff,pending frozen-SHA signoff
Gems/LmbrCentral/Code/Source/Shape/TubeShape.h#1,consumers,Gems/LmbrCentral/Code/Source/Shape/TubeShape.h,14,1,14,1,Use an equivalent AZ/AZStd contract or remove a proven dead dependency.,See CryCommonMigrationValidation.md and category tests.,accept,pending frozen-SHA signoff,pending frozen-SHA signoff
Gems/LyShine/Code/Editor/Animation/AnimationContext.cpp#1,animation/math,Gems/LyShine/Code/Editor/Animation/AnimationContext.cpp,28,0,29,1,"Preserve animation ordering, key data, and legacy numeric edge behavior.",See CryCommonMigrationValidation.md and category tests.,accept,pending frozen-SHA signoff,pending frozen-SHA signoff
Gems/LyShine/Code/Editor/Animation/AnimationContext.cpp#2,animation/math,Gems/LyShine/Code/Editor/Animation/AnimationContext.cpp,135,1,136,4,"Preserve animation ordering, key data, and legacy numeric edge behavior.",See CryCommonMigrationValidation.md and category tests.,accept,pending frozen-SHA signoff,pending frozen-SHA signoff
Gems/LyShine/Code/Editor/Animation/AnimationContext.cpp#3,animation/math,Gems/LyShine/Code/Editor/Animation/AnimationContext.cpp,141,1,145,5,"Preserve animation ordering, key data, and legacy numeric edge behavior.",See CryCommonMigrationValidation.md and category tests.,accept,pending frozen-SHA signoff,pending frozen-SHA signoff
Gems/LyShine/Code/Editor/Animation/Controls/UiSplineCtrlEx.cpp#1,animation/math,Gems/LyShine/Code/Editor/Animation/Controls/UiSplineCtrlEx.cpp,334,1,334,1,"Preserve animation ordering, key data, and legacy numeric edge behavior.",See CryCommonMigrationValidation.md and category tests.,accept,pending frozen-SHA signoff,pending frozen-SHA signoff
Gems/LyShine/Code/Editor/Animation/Controls/UiSplineCtrlEx.cpp#2,animation/math,Gems/LyShine/Code/Editor/Animation/Controls/UiSplineCtrlEx.cpp,336,1,336,1,"Preserve animation ordering, key data, and legacy numeric edge behavior.",See CryCommonMigrationValidation.md and category tests.,accept,pending frozen-SHA signoff,pending frozen-SHA signoff
Gems/LyShine/Code/Editor/Animation/Controls/UiSplineCtrlEx.cpp#3,animation/math,Gems/LyShine/Code/Editor/Animation/Controls/UiSplineCtrlEx.cpp,339,1,339,1,"Preserve animation ordering, key data, and legacy numeric edge behavior.",See CryCommonMigrationValidation.md and category tests.,accept,pending frozen-SHA signoff,pending frozen-SHA signoff
Gems/LyShine/Code/Editor/Animation/Controls/UiSplineCtrlEx.cpp#4,animation/math,Gems/LyShine/Code/Editor/Animation/Controls/UiSplineCtrlEx.cpp,341,1,341,1,"Preserve animation ordering, key data, and legacy numeric edge behavior.",See CryCommonMigrationValidation.md and category tests.,accept,pending frozen-SHA signoff,pending frozen-SHA signoff
Gems/LyShine/Code/Editor/Animation/Controls/UiSplineCtrlEx.cpp#5,animation/math,Gems/LyShine/Code/Editor/Animation/Controls/UiSplineCtrlEx.cpp,345,1,345,1,"Preserve animation ordering, key data, and legacy numeric edge behavior.",See CryCommonMigrationValidation.md and category tests.,accept,pending frozen-SHA signoff,pending frozen-SHA signoff
Gems/LyShine/Code/Editor/Animation/Controls/UiSplineCtrlEx.cpp#6,animation/math,Gems/LyShine/Code/Editor/Animation/Controls/UiSplineCtrlEx.cpp,348,1,348,1,"Preserve animation ordering, key data, and legacy numeric edge behavior.",See CryCommonMigrationValidation.md and category tests.,accept,pending frozen-SHA signoff,pending frozen-SHA signoff
Gems/LyShine/Code/Editor/Animation/Controls/UiSplineCtrlEx.cpp#7,animation/math,Gems/LyShine/Code/Editor/Animation/Controls/UiSplineCtrlEx.cpp,351,1,351,1,"Preserve animation ordering, key data, and legacy numeric edge behavior.",See CryCommonMigrationValidation.md and category tests.,accept,pending frozen-SHA signoff,pending frozen-SHA signoff
Gems/LyShine/Code/Editor/Animation/Controls/UiSplineCtrlEx.cpp#8,animation/math,Gems/LyShine/Code/Editor/Animation/Controls/UiSplineCtrlEx.cpp,357,1,357,1,"Preserve animation ordering, key data, and legacy numeric edge behavior.",See CryCommonMigrationValidation.md and category tests.,accept,pending frozen-SHA signoff,pending frozen-SHA signoff
Gems/LyShine/Code/Editor/Animation/Controls/UiSplineCtrlEx.cpp#9,animation/math,Gems/LyShine/Code/Editor/Animation/Controls/UiSplineCtrlEx.cpp,359,2,359,2,"Preserve animation ordering, key data, and legacy numeric edge behavior.",See CryCommonMigrationValidation.md and category tests.,accept,pending frozen-SHA signoff,pending frozen-SHA signoff
Gems/LyShine/Code/Editor/Animation/Controls/UiSplineCtrlEx.cpp#10,animation/math,Gems/LyShine/Code/Editor/Animation/Controls/UiSplineCtrlEx.cpp,363,1,363,1,"Preserve animation ordering, key data, and legacy numeric edge behavior.",See CryCommonMigrationValidation.md and category tests.,accept,pending frozen-SHA signoff,pending frozen-SHA signoff
Gems/LyShine/Code/Editor/Animation/Controls/UiSplineCtrlEx.cpp#11,animation/math,Gems/LyShine/Code/Editor/Animation/Controls/UiSplineCtrlEx.cpp,370,1,370,1,"Preserve animation ordering, key data, and legacy numeric edge behavior.",See CryCommonMigrationValidation.md and category tests.,accept,pending frozen-SHA signoff,pending frozen-SHA signoff
Gems/LyShine/Code/Editor/Animation/Controls/UiSplineCtrlEx.cpp#12,animation/math,Gems/LyShine/Code/Editor/Animation/Controls/UiSplineCtrlEx.cpp,372,1,372,1,"Preserve animation ordering, key data, and legacy numeric edge behavior.",See CryCommonMigrationValidation.md and category tests.,accept,pending frozen-SHA signoff,pending frozen-SHA signoff
Gems/LyShine/Code/Editor/Animation/Controls/UiSplineCtrlEx.cpp#13,animation/math,Gems/LyShine/Code/Editor/Animation/Controls/UiSplineCtrlEx.cpp,531,1,531,1,"Preserve animation ordering, key data, and legacy numeric edge behavior.",See CryCommonMigrationValidation.md and category tests.,accept,pending frozen-SHA signoff,pending frozen-SHA signoff
Gems/LyShine/Code/Editor/Animation/Controls/UiSplineCtrlEx.cpp#14,animation/math,Gems/LyShine/Code/Editor/Animation/Controls/UiSplineCtrlEx.cpp,629,1,629,1,"Preserve animation ordering, key data, and legacy numeric edge behavior.",See CryCommonMigrationValidation.md and category tests.,accept,pending frozen-SHA signoff,pending frozen-SHA signoff
Gems/LyShine/Code/Editor/Animation/Controls/UiSplineCtrlEx.cpp#15,animation/math,Gems/LyShine/Code/Editor/Animation/Controls/UiSplineCtrlEx.cpp,642,1,642,1,"Preserve animation ordering, key data, and legacy numeric edge behavior.",See CryCommonMigrationValidation.md and category tests.,accept,pending frozen-SHA signoff,pending frozen-SHA signoff
Gems/LyShine/Code/Editor/Animation/Controls/UiSplineCtrlEx.cpp#16,animation/math,Gems/LyShine/Code/Editor/Animation/Controls/UiSplineCtrlEx.cpp,649,1,649,1,"Preserve animation ordering, key data, and legacy numeric edge behavior.",See CryCommonMigrationValidation.md and category tests.,accept,pending frozen-SHA signoff,pending frozen-SHA signoff
Gems/LyShine/Code/Editor/Animation/Controls/UiSplineCtrlEx.cpp#17,animation/math,Gems/LyShine/Code/Editor/Animation/Controls/UiSplineCtrlEx.cpp,655,2,655,2,"Preserve animation ordering, key data, and legacy numeric edge behavior.",See CryCommonMigrationValidation.md and category tests.,accept,pending frozen-SHA signoff,pending frozen-SHA signoff
Gems/LyShine/Code/Editor/Animation/Controls/UiSplineCtrlEx.cpp#18,animation/math,Gems/LyShine/Code/Editor/Animation/Controls/UiSplineCtrlEx.cpp,663,2,663,2,"Preserve animation ordering, key data, and legacy numeric edge behavior.",See CryCommonMigrationValidation.md and category tests.,accept,pending frozen-SHA signoff,pending frozen-SHA signoff
Gems/LyShine/Code/Editor/Animation/Controls/UiSplineCtrlEx.cpp#19,animation/math,Gems/LyShine/Code/Editor/Animation/Controls/UiSplineCtrlEx.cpp,675,1,675,1,"Preserve animation ordering, key data, and legacy numeric edge behavior.",See CryCommonMigrationValidation.md and category tests.,accept,pending frozen-SHA signoff,pending frozen-SHA signoff
Gems/LyShine/Code/Editor/Animation/Controls/UiSplineCtrlEx.cpp#20,animation/math,Gems/LyShine/Code/Editor/Animation/Controls/UiSplineCtrlEx.cpp,683,1,683,1,"Preserve animation ordering, key data, and legacy numeric edge behavior.",See CryCommonMigrationValidation.md and category tests.,accept,pending frozen-SHA signoff,pending frozen-SHA signoff
Gems/LyShine/Code/Editor/Animation/Controls/UiSplineCtrlEx.cpp#21,animation/math,Gems/LyShine/Code/Editor/Animation/Controls/UiSplineCtrlEx.cpp,685,1,685,1,"Preserve animation ordering, key data, and legacy numeric edge behavior.",See CryCommonMigrationValidation.md and category tests.,accept,pending frozen-SHA signoff,pending frozen-SHA signoff
Gems/LyShine/Code/Editor/Animation/Controls/UiSplineCtrlEx.cpp#22,animation/math,Gems/LyShine/Code/Editor/Animation/Controls/UiSplineCtrlEx.cpp,745,4,745,4,"Preserve animation ordering, key data, and legacy numeric edge behavior.",See CryCommonMigrationValidation.md and category tests.,accept,pending frozen-SHA signoff,pending frozen-SHA signoff
Gems/LyShine/Code/Editor/Animation/Controls/UiSplineCtrlEx.cpp#23,animation/math,Gems/LyShine/Code/Editor/Animation/Controls/UiSplineCtrlEx.cpp,804,1,804,1,"Preserve animation ordering, key data, and legacy numeric edge behavior.",See CryCommonMigrationValidation.md and category tests.,accept,pending frozen-SHA signoff,pending frozen-SHA signoff
Gems/LyShine/Code/Editor/Animation/Controls/UiSplineCtrlEx.cpp#24,animation/math,Gems/LyShine/Code/Editor/Animation/Controls/UiSplineCtrlEx.cpp,896,1,896,1,"Preserve animation ordering, key data, and legacy numeric edge behavior.",See CryCommonMigrationValidation.md and category tests.,accept,pending frozen-SHA signoff,pending frozen-SHA signoff
Gems/LyShine/Code/Editor/Animation/Controls/UiSplineCtrlEx.cpp#25,animation/math,Gems/LyShine/Code/Editor/Animation/Controls/UiSplineCtrlEx.cpp,988,1,988,1,"Preserve animation ordering, key data, and legacy numeric edge behavior.",See CryCommonMigrationValidation.md and category tests.,accept,pending frozen-SHA signoff,pending frozen-SHA signoff
Gems/LyShine/Code/Editor/Animation/Controls/UiSplineCtrlEx.cpp#26,animation/math,Gems/LyShine/Code/Editor/Animation/Controls/UiSplineCtrlEx.cpp,1379,2,1379,2,"Preserve animation ordering, key data, and legacy numeric edge behavior.",See CryCommonMigrationValidation.md and category tests.,accept,pending frozen-SHA signoff,pending frozen-SHA signoff
Gems/LyShine/Code/Editor/Animation/Controls/UiSplineCtrlEx.cpp#27,animation/math,Gems/LyShine/Code/Editor/Animation/Controls/UiSplineCtrlEx.cpp,1384,1,1384,1,"Preserve animation ordering, key data, and legacy numeric edge behavior.",See CryCommonMigrationValidation.md and category tests.,accept,pending frozen-SHA signoff,pending frozen-SHA signoff
Gems/LyShine/Code/Editor/Animation/Controls/UiSplineCtrlEx.cpp#28,animation/math,Gems/LyShine/Code/Editor/Animation/Controls/UiSplineCtrlEx.cpp,1388,1,1388,1,"Preserve animation ordering, key data, and legacy numeric edge behavior.",See CryCommonMigrationValidation.md and category tests.,accept,pending frozen-SHA signoff,pending frozen-SHA signoff
